bike_id,company,last_updated,lat,lon,saved_at,tractid
BPPU,razor,1618689061,38.9029138,-77.0384955,1618689287,11001010700
VMQV,razor,1618689061,38.9104328,-77.0321601,1618689287,11001005202
FF5E,razor,1618689362,38.869904,-76.9778541,1618689411,11001007601
I3OF,razor,1618689362,38.9026696,-77.0381421,1618689411,11001010700
S2J4,razor,1618689362,38.899002,-77.0467481,1618689411,11001010800
KGH1,razor,1618689362,38.9175925,-77.0320438,1618689411,11001004300
I8IP,razor,1618689362,38.8973533,-77.0228336,1618689411,11001005802
DXZE,razor,1618689362,38.974974,-77.0169755,1618689411,11001001702
CXTX,razor,1618689362,38.905172,-77.061195,1618689411,11001000102
IJ32,razor,1618689362,38.8953545,-77.0397555,1618689411,11001010800
E10P,razor,1618689362,38.938232,-77.0734265,1618689411,11001000600
ADQS,razor,1618689362,38.940326,-77.0162083,1618689411,11001002301
BRQE,razor,1618689362,38.9452875,-77.0647876,1618689411,11001001200
CE9I,razor,1618689362,38.944793,-77.0639336,1618689411,11001001200
P505,razor,1618689362,38.9438538,-77.0636356,1618689411,11001001200
V9F1,razor,1618689362,38.944796,-77.063971,1618689411,11001001200
O3B8,razor,1618689362,38.9289051,-77.0327031,1618689411,11001002802
OGR9,razor,1618689362,38.9287613,-77.0323478,1618689411,11001003000
B1YY,razor,1618689362,38.9287928,-77.0325948,1618689411,11001003000
LGPF,razor,1618689362,38.9290766,-77.0739781,1618689411,11001000704
LD8H,razor,1618689362,38.9288078,-77.0324845,1618689411,11001003000
SV65,razor,1618689362,38.9526701,-77.0025535,1618689411,11001009508
GQFE,razor,1618689362,38.9553143,-77.004534,1618689411,11001009508
J5NM,razor,1618689362,38.9332855,-77.0571145,1618689411,11001001304
C0Y6,razor,1618689362,38.9615463,-77.02802,1618689411,11001001804
JVNL,razor,1618689362,38.933834,-77.0886106,1618689411,11001000804
I4MW,razor,1618689362,38.9407943,-77.0897053,1618689411,11001001004
F5LB,razor,1618689362,38.9332668,-77.0317841,1618689411,11001002900
DHFW,razor,1618689362,38.9268206,-77.0270066,1618689411,11001003100
UHUD,razor,1618689362,38.961583,-77.0280068,1618689411,11001001804
TXLL,razor,1618689362,38.9649211,-77.0122965,1618689411,11001001902
MIPL,razor,1618689362,38.892295,-77.015405,1618689411,11001005900
TI1G,razor,1618689362,38.941745,-77.0149235,1618689411,11001002301
K50H,razor,1618689362,38.9367336,-77.0244035,1618689411,11001002503
T8KL,razor,1618689362,38.9077221,-77.0690835,1618689411,11001000202
MZ9O,razor,1618689362,38.8996978,-77.0092925,1618689411,11001004702
MMIK,razor,1618689362,38.8997853,-77.0161603,1618689411,11001005900
JS8F,razor,1618689362,38.9047366,-77.0532306,1618689411,11001005503
LBVB,razor,1618689362,38.9042218,-77.0546663,1618689411,11001005503
CU9X,razor,1618689362,38.9017046,-77.0485711,1618689411,11001010800
ROSR,razor,1618689362,38.8967308,-77.0268503,1618689411,11001005802
J2MJ,razor,1618689362,38.8922161,-77.0334288,1618689411,11001980000
L6K2,razor,1618689362,38.8997026,-77.0161428,1618689411,11001005900
GONG,razor,1618689362,38.9043981,-77.0652563,1618689411,11001000202
MA9Y,razor,1618689362,38.8763345,-77.0045571,1618689411,11001007201
QJHF,razor,1618689362,38.8762256,-77.0042063,1618689411,11001007201
IR6R,razor,1618689362,38.9051826,-77.0610236,1618689411,11001000102
IK2X,razor,1618689362,38.9053651,-77.0612155,1618689411,11001000102
LIMA,razor,1618689362,38.8944583,-77.0218295,1618689411,11001005801
D59E,razor,1618689362,38.8869718,-77.0211068,1618689411,11001010202
EP0B,razor,1618689362,38.9111895,-77.0030575,1618689411,11001008702
HHXL,razor,1618689362,38.9617333,-77.0280398,1618689411,11001001804
OZB2,razor,1618689362,38.9616333,-77.0281008,1618689411,11001001804
V80P,razor,1618689362,38.9614983,-77.0280461,1618689411,11001001804
OSCV,razor,1618689362,38.9386371,-77.0322535,1618689411,11001002504
NISG,razor,1618689362,38.9581513,-77.001762,1618689411,11001009505
RQKS,razor,1618689362,38.958138,-77.001808,1618689411,11001009505
BI60,razor,1618689362,38.9574763,-77.0009123,1618689411,11001009507
CYJR,razor,1618689362,38.9267418,-76.9851,1618689411,11001009301
CN9W,razor,1618689362,38.908124,-76.997157,1618689411,11001008803
KOJ0,razor,1618689362,38.908529,-76.9980973,1618689411,11001008803
F60N,razor,1618689362,38.9056861,-77.0076995,1618689411,11001010601
E143,razor,1618689362,38.8998666,-77.0092823,1618689411,11001004702
VYV5,razor,1618689362,38.906315,-77.0060841,1618689411,11001010601
ADG7,razor,1618689362,38.9417488,-77.0363505,1618689411,11001002504
R1I3,razor,1618689362,38.928799,-77.0324198,1618689411,11001003000
L1OH,razor,1618689362,38.9287888,-77.0324191,1618689411,11001003000
V50F,razor,1618689362,38.9387156,-77.0322538,1618689411,11001002504
RZJ7,razor,1618689362,38.8922763,-77.0332565,1618689411,11001980000
NOZK,razor,1618689362,38.886405,-77.0211255,1618689411,11001010202
I0EM,razor,1618689362,38.8768541,-77.0175663,1618689411,11001010201
CHG1,razor,1618689362,38.894643,-77.0218023,1618689411,11001005801
WEG3,razor,1618689362,38.876561,-77.0075985,1618689411,11001007202
HNB9,razor,1618689362,38.8765733,-77.0076308,1618689411,11001007202
EMMP,razor,1618689362,38.9394595,-77.0852793,1618689411,11001001004
DHQD,razor,1618689362,38.9349521,-77.0739711,1618689411,11001001002
ASMU,razor,1618689362,38.9354415,-77.0583446,1618689411,11001001304
EIW0,razor,1618689362,38.9166375,-77.0569448,1618689411,11001004100
EWFB,razor,1618689362,38.896501,-77.0333971,1618689411,11001005802
OWYT,razor,1618689362,38.8965645,-77.0333571,1618689411,11001005802
PJR6,razor,1618689362,38.9246618,-77.0398373,1618689411,11001003901
D22Z,razor,1618689362,38.9271275,-77.0406873,1618689411,11001003901
PCPY,razor,1618689362,38.8848666,-77.0150831,1618689411,11001010500
CKY3,razor,1618689362,38.95762,-77.0205593,1618689411,11001002101
HQ0Z,razor,1618689362,38.8785281,-77.0302943,1618689411,11001980000
L2VD,razor,1618689362,38.921691,-77.0988711,1618689411,11001000804
QIV5,razor,1618689362,38.91255,-77.0727051,1618689411,11001000202
VLT7,razor,1618689362,38.9153003,-77.074287,1618689411,11001000300
GD6S,razor,1618689362,38.9254166,-77.0576403,1618689411,11001000502
TT8J,razor,1618689362,38.8962578,-77.0317316,1618689411,11001005802
GS8P,razor,1618689362,38.8768226,-77.0173841,1618689411,11001010201
EUBH,razor,1618689362,38.8768633,-77.0175631,1618689411,11001010201
JAKS,razor,1618689362,38.9050931,-77.0637108,1618689411,11001000202
UXFX,razor,1618689362,38.8744946,-77.0073456,1618689411,11001007201
H1GW,razor,1618689362,38.8922505,-77.032863,1618689411,11001980000
PRKU,razor,1618689362,38.8868861,-77.0213045,1618689411,11001010202
MRDX,razor,1618689362,38.8923218,-77.0313058,1618689411,11001980000
VP4P,razor,1618689362,38.9417681,-77.0149386,1618689411,11001002301
T6O2,razor,1618689362,38.9409461,-77.0216465,1618689411,11001002400
A4QY,razor,1618689362,38.8942895,-77.0416233,1618689411,11001010800
R1T9,razor,1618689362,38.8944578,-77.0395578,1618689411,11001010800
Q2K3,razor,1618689362,38.920492,-76.9957201,1618689411,11001009102
P3W8,razor,1618689362,38.8997061,-77.026805,1618689411,11001005802
ACRK,razor,1618689362,38.90709,-77.0037408,1618689411,11001010601
BIRO,razor,1618689362,38.8677891,-76.9658135,1618689411,11001007604
KVPO,razor,1618689362,38.8677091,-76.9658556,1618689411,11001007604
T1EK,razor,1618689362,38.8989723,-76.9339668,1618689411,11001007804
SKAD,razor,1618689362,38.8833671,-76.9312691,1618689411,11001009904
GQ4J,razor,1618689362,38.904414,-77.032295,1618689411,11001010100
JF5I,razor,1618689362,38.9008146,-77.0500911,1618689411,11001010800
K13D,razor,1618689362,38.9214151,-77.0353541,1618689411,11001003701
GL1G,razor,1618689362,38.9175378,-77.0478375,1618689411,11001004100
F7AN,razor,1618689362,38.9013276,-77.041769,1618689411,11001010700
NUU8,razor,1618689362,38.901434,-77.0419011,1618689411,11001010700
V1NQ,razor,1618689362,38.9013705,-77.0418571,1618689411,11001010700
IEA6,razor,1618689362,38.9014335,-76.9430725,1618689411,11001007803
S0W4,razor,1618689362,38.8936836,-76.9478593,1618689411,11001009603
E27N,razor,1618689362,38.9131755,-77.019986,1618689411,11001004801
ARRX,razor,1618689362,38.91294,-77.0223716,1618689411,11001004901
JJRG,razor,1618689362,38.8902783,-76.93742,1618689411,11001007803
DBSF,razor,1618689362,38.8902488,-76.9374336,1618689411,11001007803
OREO,razor,1618689362,38.9110606,-77.0064095,1618689411,11001008701
MVCN,razor,1618689362,38.9103575,-77.0074508,1618689411,11001008701
I6IC,razor,1618689362,38.9110675,-77.0064316,1618689411,11001008701
KKNE,razor,1618689362,38.902739,-76.9363423,1618689411,11001007809
KP7T,razor,1618689362,38.9057616,-77.042653,1618689411,11001010700
KWCN,razor,1618689362,38.9003923,-76.9972483,1618689411,11001010602
TYZ0,razor,1618689362,38.8806613,-76.9851298,1618689412,11001006900
K9LT,razor,1618689362,38.9081003,-76.9971685,1618689412,11001008803
SYKF,razor,1618689362,38.9085223,-76.9980815,1618689412,11001008803
E7KF,razor,1618689362,38.8922608,-77.0333873,1618689412,11001980000
JTX3,razor,1618689362,38.8952475,-77.0295235,1618689412,11001980000
DQJE,razor,1618689362,38.8960931,-77.0298743,1618689412,11001005802
LAVH,razor,1618689362,38.894624,-77.0111421,1618689412,11001005900
QWCE,razor,1618689362,38.898259,-76.946519,1618689412,11001007803
E8ZC,razor,1618689362,38.8982768,-76.9465076,1618689412,11001007803
FJK1,razor,1618689362,38.8982856,-76.946469,1618689412,11001007803
PHJ7,razor,1618689362,38.8982645,-76.9465018,1618689412,11001007803
TRTW,razor,1618689362,38.8982545,-77.0448331,1618689412,11001010800
TJ9Q,razor,1618689362,38.8933778,-77.0430023,1618689412,11001010800
HQU6,razor,1618689362,38.9128461,-77.0223113,1618689412,11001004901
HRQP,razor,1618689362,38.9126983,-77.0223215,1618689412,11001004901
BJG2,razor,1618689362,38.9126921,-77.0223381,1618689412,11001004901
RNUK,razor,1618689362,38.9035088,-77.0399616,1618689412,11001010700
VGZC,razor,1618689362,38.9015385,-77.0322355,1618689412,11001010100
M9Z5,razor,1618689362,38.8922658,-77.0457291,1618689412,11001980000
SWKV,razor,1618689362,38.8846066,-76.9956046,1618689412,11001006600
G3V7,razor,1618689362,38.8842758,-76.9959665,1618689412,11001007000
QSV1,razor,1618689362,38.876887,-77.017562,1618689412,11001010201
MYF7,razor,1618689362,38.8768831,-77.0175908,1618689412,11001010201
IAAI,razor,1618689362,38.87431,-76.9914255,1618689412,11001007100
JYRF,razor,1618689362,38.876524,-76.9320711,1618689412,11001007707
TO31,razor,1618689362,38.9204998,-76.9958525,1618689412,11001009102
WANI,razor,1618689362,38.8924688,-77.0396031,1618689412,11001010800
OZOZ,razor,1618689362,38.890813,-77.040446,1618689412,11001980000
CX3R,razor,1618689362,38.8922191,-77.0398838,1618689412,11001010800
QO79,razor,1618689362,38.8783048,-77.0190361,1618689412,11001010201
JUMM,razor,1618689362,38.8795516,-77.0241615,1618689412,11001010202
S81Q,razor,1618689362,38.89533,-77.0447411,1618689412,11001010800
O9A9,razor,1618689362,38.884012,-77.0258891,1618689412,11001010202
B9NN,razor,1618689362,38.8762076,-77.0041691,1618689412,11001007201
VWXG,razor,1618689362,38.8624601,-76.9949868,1618689412,11001007401
SOEZ,razor,1618689362,38.8743071,-76.991439,1618689412,11001007100
FUYA,razor,1618689362,38.8624568,-76.9950048,1618689412,11001007401
ENDU,razor,1618689362,38.8624358,-76.9950693,1618689412,11001007401
GA9C,razor,1618689362,38.8598976,-76.9960253,1618689412,11001007401
CG4G,razor,1618689362,38.8984056,-76.9312221,1618689412,11001007804
BY6V,razor,1618689362,38.8633733,-76.9933331,1618689412,11001007401
TREX,razor,1618689362,38.8763845,-77.007436,1618689412,11001007201
SKA4,razor,1618689362,38.8766443,-77.0068183,1618689412,11001007202
B5VE,razor,1618689362,38.8824908,-76.9900748,1618689412,11001006900
KVCK,razor,1618689362,38.8806533,-76.9851443,1618689412,11001006900
WQSF,razor,1618689362,38.882389,-76.994845,1618689412,11001007000
L3NY,razor,1618689362,38.8832376,-77.0261791,1618689412,11001010202
TWOG,razor,1618689362,38.8627093,-76.9825815,1618689412,11001007504
K65J,razor,1618689362,38.8785146,-76.9306953,1618689412,11001007707
E5UQ,razor,1618689362,38.8747931,-77.0189733,1618689412,11001011002
NCSO,razor,1618689362,38.866531,-76.9839895,1618689412,11001007503
PXRS,razor,1618689362,38.8698856,-76.9778373,1618689412,11001007601
U94K,razor,1618689362,38.9225273,-77.0339198,1618689412,11001003701
VMSA,razor,1618689362,38.8854815,-76.9259581,1618689412,11001009905
B2D4,razor,1618689362,38.888109,-76.9363406,1618689412,11001009906
L070,razor,1618689362,38.9012608,-77.0272656,1618689412,11001010100
CBB2,razor,1618689362,38.9255611,-76.9828448,1618689412,11001009102
FU3A,razor,1618689362,38.8871968,-76.9301875,1618689412,11001009904
SNKF,razor,1618689362,38.9037158,-77.0363373,1618689412,11001010100
R9VO,razor,1618689362,38.9112126,-77.0030845,1618689412,11001008702
PAIJ,razor,1618689362,38.913597,-77.045932,1618689412,11001005502
FD6M,razor,1618689362,38.9235501,-77.0329078,1618689412,11001003701
T3T2,razor,1618689362,38.917008,-77.0247605,1618689412,11001004401
WLEH,razor,1618689362,38.8791728,-76.9871285,1618689412,11001007100
RXDX,razor,1618689362,38.885388,-76.9808485,1618689412,11001006802
MQJZ,razor,1618689362,38.8624723,-76.995024,1618689412,11001007401
DNWK,razor,1618689362,38.885255,-76.9969416,1618689412,11001006600
N259,razor,1618689362,38.9204541,-76.9958138,1618689412,11001009102
J4RJ,razor,1618689362,38.9204558,-76.9957908,1618689412,11001009102
M9CK,razor,1618689362,38.9120541,-77.0434043,1618689412,11001004202
UNY7,razor,1618689362,38.917515,-77.0319405,1618689412,11001004401
EHT0,razor,1618689362,38.917477,-77.0321091,1618689412,11001004300
V6EK,razor,1618689362,38.9122376,-77.0364958,1618689412,11001005202
TYWP,razor,1618689362,38.9168705,-77.0367603,1618689412,11001004201
C8GH,razor,1618689362,38.920353,-76.9956128,1618689412,11001009102
K46Q,razor,1618689362,38.904266,-77.0487196,1618689412,11001005501
GPCZ,razor,1618689362,38.8745901,-77.0028388,1618689412,11001007201
SCHJ,razor,1618689362,38.8747046,-76.9999795,1618689412,11001007201
QNZH,razor,1618689362,38.8748608,-77.0012365,1618689412,11001007201
LD52,razor,1618689362,38.8988808,-77.0335155,1618689412,11001010100
BTGZ,razor,1618689362,38.9004046,-77.013416,1618689412,11001004702
OB2G,razor,1618689362,38.9013755,-77.0415521,1618689412,11001010700
WH9Q,razor,1618689362,38.9030243,-77.0384985,1618689412,11001010700
K831,razor,1618689362,38.8783886,-76.931394,1618689412,11001007707
OXND,razor,1618689362,38.9188923,-77.036486,1618689412,11001004300
FUJD,razor,1618689362,38.8786545,-76.931124,1618689412,11001007707
V3MV,razor,1618689362,38.8741065,-76.9712403,1618689412,11001007709
LYHN,razor,1618689362,38.8785416,-76.9309376,1618689412,11001007707
OD0A,razor,1618689362,38.9097541,-77.0246148,1618689412,11001004901
F9HW,razor,1618689362,38.8784845,-76.9312858,1618689412,11001007707
A4HW,razor,1618689362,38.9203696,-76.9956221,1618689412,11001009102
EEXF,razor,1618689362,38.906597,-77.0271268,1618689412,11001005004
AWXH,razor,1618689362,38.9126226,-77.041797,1618689412,11001004202
VUKH,razor,1618689362,38.901692,-77.0454138,1618689412,11001010700
GUX1,razor,1618689362,38.9170713,-77.0394208,1618689412,11001004201
LX3U,razor,1618689362,38.9028211,-77.0384951,1618689412,11001010700
BPPU,razor,1618689362,38.9029138,-77.0384955,1618689412,11001010700
VMQV,razor,1618689362,38.9104328,-77.0321601,1618689412,11001005202
FF5E,razor,1618689362,38.869904,-76.9778541,1618689536,11001007601
I3OF,razor,1618689362,38.9026696,-77.0381421,1618689536,11001010700
S2J4,razor,1618689362,38.899002,-77.0467481,1618689536,11001010800
KGH1,razor,1618689362,38.9175925,-77.0320438,1618689536,11001004300
I8IP,razor,1618689362,38.8973533,-77.0228336,1618689536,11001005802
DXZE,razor,1618689362,38.974974,-77.0169755,1618689536,11001001702
CXTX,razor,1618689362,38.905172,-77.061195,1618689536,11001000102
IJ32,razor,1618689362,38.8953545,-77.0397555,1618689536,11001010800
E10P,razor,1618689362,38.938232,-77.0734265,1618689536,11001000600
ADQS,razor,1618689362,38.940326,-77.0162083,1618689536,11001002301
BRQE,razor,1618689362,38.9452875,-77.0647876,1618689536,11001001200
CE9I,razor,1618689362,38.944793,-77.0639336,1618689536,11001001200
P505,razor,1618689362,38.9438538,-77.0636356,1618689536,11001001200
V9F1,razor,1618689362,38.944796,-77.063971,1618689536,11001001200
O3B8,razor,1618689362,38.9289051,-77.0327031,1618689536,11001002802
OGR9,razor,1618689362,38.9287613,-77.0323478,1618689536,11001003000
B1YY,razor,1618689362,38.9287928,-77.0325948,1618689536,11001003000
LGPF,razor,1618689362,38.9290766,-77.0739781,1618689536,11001000704
LD8H,razor,1618689362,38.9288078,-77.0324845,1618689536,11001003000
SV65,razor,1618689362,38.9526701,-77.0025535,1618689536,11001009508
GQFE,razor,1618689362,38.9553143,-77.004534,1618689536,11001009508
J5NM,razor,1618689362,38.9332855,-77.0571145,1618689536,11001001304
C0Y6,razor,1618689362,38.9615463,-77.02802,1618689536,11001001804
JVNL,razor,1618689362,38.933834,-77.0886106,1618689536,11001000804
I4MW,razor,1618689362,38.9407943,-77.0897053,1618689536,11001001004
F5LB,razor,1618689362,38.9332668,-77.0317841,1618689536,11001002900
DHFW,razor,1618689362,38.9268206,-77.0270066,1618689536,11001003100
UHUD,razor,1618689362,38.961583,-77.0280068,1618689536,11001001804
TXLL,razor,1618689362,38.9649211,-77.0122965,1618689536,11001001902
MIPL,razor,1618689362,38.892295,-77.015405,1618689536,11001005900
TI1G,razor,1618689362,38.941745,-77.0149235,1618689536,11001002301
K50H,razor,1618689362,38.9367336,-77.0244035,1618689536,11001002503
T8KL,razor,1618689362,38.9077221,-77.0690835,1618689536,11001000202
MZ9O,razor,1618689362,38.8996978,-77.0092925,1618689536,11001004702
MMIK,razor,1618689362,38.8997853,-77.0161603,1618689536,11001005900
JS8F,razor,1618689362,38.9047366,-77.0532306,1618689536,11001005503
LBVB,razor,1618689362,38.9042218,-77.0546663,1618689536,11001005503
CU9X,razor,1618689362,38.9017046,-77.0485711,1618689536,11001010800
ROSR,razor,1618689362,38.8967308,-77.0268503,1618689536,11001005802
J2MJ,razor,1618689362,38.8922161,-77.0334288,1618689536,11001980000
L6K2,razor,1618689362,38.8997026,-77.0161428,1618689536,11001005900
GONG,razor,1618689362,38.9043981,-77.0652563,1618689536,11001000202
MA9Y,razor,1618689362,38.8763345,-77.0045571,1618689536,11001007201
QJHF,razor,1618689362,38.8762256,-77.0042063,1618689536,11001007201
IR6R,razor,1618689362,38.9051826,-77.0610236,1618689536,11001000102
IK2X,razor,1618689362,38.9053651,-77.0612155,1618689536,11001000102
LIMA,razor,1618689362,38.8944583,-77.0218295,1618689536,11001005801
D59E,razor,1618689362,38.8869718,-77.0211068,1618689536,11001010202
EP0B,razor,1618689362,38.9111895,-77.0030575,1618689536,11001008702
